soldto,periode,regional,province_desc,target_revenue,total_qty_sellin,avg_price_per_ton,utilisasi_kapasitas,lag_1w_revenue,lag_4w_revenue,rolling_4w_revenue_mean,rolling_4w_revenue_std,total_kapasitas_tonase,jumlah_gudang_distributor,lag_1w_sellout,lag_1w_toko_aktif,lag_1w_sell_through_rate,rolling_4w_str_mean,lag_1w_avg_stock_toko,lag_1w_volume_sales,lag_1w_volume_order,lag_1w_n_toko_surveyed,month,quarter,week_of_year,month_sin,month_cos,week_sin,week_cos
SD-1010-02,2026-07-27,AREA 1,ACEH,478147705,437.71000000000004,1092384.6703894206,1.0855633271604543,357973089.0,262116821.0,301449343.5,221677673.27205017,403.21000000000004,2,288.65000000000003,9.0,0.8669730021333274,0.9094136066432845,0.0,0.0,0.0,0.0,7,3,31,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566
SD-1010-02,2026-08-03,AREA 1,ACEH,121582280,99.47,1222300.8723935988,1.120031401865623,478147705.0,25895662.0,355457064.5,234826815.90344107,88.81,1,399.29,10.0,0.9122249683072133,0.9103940313113558,402.6666666666667,157.0,405.0,3.0,8,3,32,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
SD-1010-02,2026-08-10,AREA 1,ACEH,164890053,142.48000000000002,1157285.5237727733,1.0674257516162906,121582280.0,559811802.0,379378719.0,190812835.8655245,133.48000000000002,1,89.49,7.0,0.8996681512347289,0.894052440336182,0.0,0.0,0.0,0.0,8,3,33,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
SD-1010-02,2026-08-17,AREA 1,ACEH,253961365,215.26,1179788.8748588278,1.015904430794071,164890053.0,357973089.0,280648281.75,167020067.0941476,211.89,2,123.64,8.0,0.8677708543114222,0.886659243996673,164.0,94.0,102.0,1.0,8,3,34,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
SD-1010-02,2026-08-24,AREA 1,ACEH,154347435,149.52,1032286.1468508461,1.230009770482908,253961365.0,478147705.0,254645350.75,158866363.61358294,121.56,1,194.54,15.0,0.9037442672236241,0.8958520602692471,0.0,0.0,0.0,0.0,8,3,35,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
SD-1010-02,2026-08-31,AREA 1,ACEH,204117678,160.84,1269072.7761083825,1.0596915891624992,154347435.0,121582280.0,173695283.25,56598823.01159279,151.78,2,129.99,7.0,0.869381964327049,0.8851413092742061,309.0,154.0,474.0,4.0,8,3,36,-0.8660254037844385,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359
SD-1010-02,2026-09-07,AREA 1,ACEH,659912113,620.78,1063036.989544815,1.0564669663637343,204117678.0,164890053.0,194329132.75,45155340.44727723,587.6,2,142.71,10.0,0.8872792285949249,0.882044078614255,350.0,193.0,54.0,2.0,9,3,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
SD-1010-02,2026-09-14,AREA 1,ACEH,625779259,584.8,1070073.9540001035,1.0419598923481532,659912113.0,253961365.0,318084647.75,231485173.3358695,561.25,2,566.31,13.0,0.9122555347747103,0.8931652487300771,357.0,98.0,67.0,1.0,9,3,38,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
SD-1010-02,2026-09-21,AREA 1,ACEH,223221619,198.49,1124598.759403559,1.0838156009710822,625779259.0,154347435.0,411039121.25,268798684.4275941,183.14,2,536.08,11.0,0.9166894508090041,0.8964015446264221,217.0,79.0,42.0,1.0,9,3,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
SD-1010-02,2026-09-28,AREA 1,ACEH,213267813,182.70000000000002,1167311.4467809824,1.04298675326901,223221619.0,204117678.0,428257667.25,248298930.93215945,175.17,1,180.78,9.0,0.9107763156442986,0.9067501324557344,86.0,94.0,45.0,1.0,9,3,40,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232
SD-1010-02,2026-10-05,AREA 1,ACEH,101626077,90.74,1119969.8677573432,1.011143190200224,213267813.0,659912113.0,430545201.0,245572832.8575024,89.74,1,163.81,7.0,0.896606409600087,0.909081927707025,456.0,13.0,171.0,1.0,10,4,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
SD-1010-02,2026-10-12,AREA 1,ACEH,333271102,287.18,1160495.474597971,1.0852132756976431,101626077.0,625779259.0,290973692.0,229910007.05155614,264.63,2,85.93,2.0,0.946991299648303,0.9177658689254232,221.0,30.0,121.0,1.0,10,4,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
SD-1010-02,2026-10-19,AREA 1,ACEH,332273360,285.13,1165339.8391842374,1.0275324866650155,333271102.0,223221619.0,217846652.75,94657068.31852236,277.49,1,261.86,14.0,0.9118322685482183,0.9165515733602267,406.0,73.0,23.0,1.0,10,4,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
SD-1010-02,2026-10-26,AREA 1,ACEH,295281440,252.30999999999997,1170312.0300300412,1.065948412929936,332273360.0,213267813.0,245109588.0,111012600.281947,236.70000000000002,2,246.48,8.0,0.8644477654246217,0.9049694358053075,162.0,47.0,174.0,1.0,10,4,44,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548
SD-1010-02,2026-11-02,AREA 1,ACEH,183193267,156.48000000000002,1170713.5435382447,1.0600907079404709,295281440.0,101626077.0,265612994.75,110744675.73148233,147.61,1,222.05,13.0,0.8800681352277702,0.9008348672122283,0.0,0.0,0.0,0.0,11,4,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952
SD-1010-02,2026-11-09,AREA 1,ACEH,335668544,324.47,1034513.3098741545,1.1039022521041661,183193267.0,333271102.0,286004792.25,70784062.04018986,293.93,1,146.49,7.0,0.93615791563408,0.8981265212086725,250.0,85.0,93.0,1.0,11,4,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007
SD-1010-02,2026-11-16,AREA 1,ACEH,562508319,515.53,1091126.2353087845,1.1344291626082836,335668544.0,332273360.0,286604152.75,71325772.77346335,454.44,2,285.68,8.0,0.8804511702021398,0.8902812466221529,24.0,90.0,132.0,1.0,11,4,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564
SD-1010-02,2026-11-23,AREA 1,ACEH,274222643,248.8,1102180.9966969052,1.060121817711798,562508319.0,295281440.0,344162892.5,159214212.0561964,234.69,2,456.98,15.0,0.8864275427923198,0.8957761909640775,155.0,166.0,109.0,2.0,11,4,48,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321
SD-1010-02,2026-11-30,AREA 1,ACEH,326983221,271.21000000000004,1205645.8424967425,1.010394120766183,274222643.0,183193267.0,338898193.25,161698144.527457,268.42,2,224.95000000000002,15.0,0.9041398350426112,0.9017941159177878,154.0,68.0,182.0,1.0,11,4,49,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147
SD-1010-02,2026-12-07,AREA 1,ACEH,278455322,250.87,1109958.5877164034,1.0224567565024145,326983221.0,335668544.0,374845681.75,128020733.50078484,245.36,2,241.99,9.0,0.8922605769602678,0.8908197812493346,60.0,72.0,156.0,1.0,12,4,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052
SD-1010-02,2026-12-14,AREA 1,ACEH,299570411,283.17,1057917.1537268371,1.1079071517701338,278455322.0,562508319.0,360542376.25,136755060.54717386,255.59,1,223.02,8.0,0.8889862921438876,0.8929535617347716,230.0,172.0,305.0,2.0,12,4,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054
SD-1010-02,2026-12-21,AREA 1,ACEH,301713782,267.39,1128365.9475535383,1.0882340528169772,299570411.0,274222643.0,294807899.25,24146030.767535824,245.71,2,267.35,7.0,0.9441324665701711,0.9073797926792344,0.0,0.0,0.0,0.0,12,4,52,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0
SD-1010-03,2025-12-29,AREA 1,ACEH,96299999,100.53,957922.9028227491,1.1539254873822902,,,,0.0,87.12,1,,,,,0.0,0.0,0.0,0.0,12,4,1,-2.4492935982947064e-16,1.0,0.12053668025532305,0.992708874098054
SD-1010-03,2026-01-05,AREA 1,ACEH,124562488,114.53999999999999,1087501.9829315539,1.0646959411883303,96299999.0,,,0.0,107.58,1,96.17,3.0,0.9566297665741802,,0.0,0.0,0.0,0.0,1,1,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052
SD-1010-03,2026-01-12,AREA 1,ACEH,381903192,332.34000000000003,1149133.9607289534,1.0600956599650508,124562488.0,,110431243.5,19984597.625110205,313.5,2,102.87,6.0,0.8981141175035694,0.9273719420388749,236.5,109.0,186.0,2.0,1,1,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148
SD-1010-03,2026-01-19,AREA 1,ACEH,112957138,88.01,1283457.8475789286,1.2354012864400217,381903192.0,,200921893.0,157370152.8623339,71.24,1,305.11,15.0,0.918065808567557,0.9242698975484355,11.0,92.0,58.0,1.0,1,1,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099
SD-1010-03,2026-01-26,AREA 1,ACEH,479499369,438.22,1094197.7957601708,1.1679948514620633,112957138.0,96299999.0,178930704.25,135811239.85822648,375.19,2,77.19,3.0,0.8770593254108253,0.912467254514033,0.0,0.0,0.0,0.0,1,1,5,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564
SD-1010-03,2026-02-02,AREA 1,ACEH,294114729,257.24,1143347.5259155838,1.1687414280444604,479499369.0,124562488.0,274730546.75,184514975.0949522,220.1,2,399.47,12.0,0.9115740744015774,0.9012033314708823,478.0,53.0,177.0,1.0,2,1,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
SD-1010-03,2026-02-09,AREA 1,ACEH,443382512,364.48,1216479.6417778851,1.165515439833863,294114729.0,381903192.0,317118607.0,155751552.3182136,312.72,2,224.49,8.0,0.8726869509917995,0.8948465398429398,353.0,164.0,297.0,2.0,2,1,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
SD-1010-03,2026-02-16,AREA 1,ACEH,270211195,251.45,1074611.9874880896,1.0455301020569603,443382512.0,112957138.0,332488437.0,166909399.2798797,240.5,2,322.98,16.0,0.8861391328429782,0.8868648709117951,116.0,44.0,100.0,1.0,2,1,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
SD-1010-03,2026-02-23,AREA 1,ACEH,334524849,324.89,1029655.6948611626,1.0311021920371262,270211195.0,479499369.0,371801951.25,105005550.20834257,315.09000000000003,1,222.72000000000003,3.0,0.885742657158773,0.889035703848782,120.0,62.0,16.0,1.0,2,1,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686
SD-1010-03,2026-03-02,AREA 1,ACEH,351956815,284.06,1239022.750861693,1.0653314931993891,334524849.0,294114729.0,335558321.25,76626675.99798736,266.64,2,296.02,6.0,0.9111391267463103,0.8889269669349652,208.0,45.0,136.0,1.0,3,1,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
SD-1010-03,2026-03-09,AREA 1,ACEH,393365933,341.39,1152247.9319181016,1.0617011021085025,351956815.0,443382512.0,350018842.75,71483925.82480408,321.55,2,258.88,13.0,0.9113567235317637,0.8985944100699562,0.0,0.0,0.0,0.0,3,1,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
SD-1010-03,2026-03-16,AREA 1,ACEH,450973689,377.66,1194126.1374218573,1.0123032939581502,393365933.0,270211195.0,337514698.0,51207538.20672862,373.07,2,308.03,12.0,0.9022818213104713,0.9026300821868296,428.0,73.0,199.0,1.0,3,1,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
SD-1010-03,2026-03-23,AREA 1,ACEH,351021549,280.13,1253066.563628795,1.0882638169354797,450973689.0,334524849.0,382705321.5,51772087.78538483,257.41,2,327.31,6.0,0.8666790005115977,0.8978641680250357,192.0,18.0,184.0,1.0,3,1,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16
SD-1010-03,2026-03-30,AREA 1,ACEH,72692765,74.68,973389.8669804676,1.0753058206903066,351021549.0,351956815.0,386829496.5,47101010.08385693,69.45,1,249.63,8.0,0.8911219472701265,0.8928598731559898,357.5,144.0,228.0,2.0,3,1,14,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288
SD-1010-03,2026-04-06,AREA 1,ACEH,465924367,411.8,1131433.5980710636,1.1107214804930148,72692765.0,393365933.0,317013484.0,167952567.91691795,370.75,2,71.11999999999999,4.0,0.9523298135605496,0.9031031456631863,287.0,56.0,27.0,1.0,4,2,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
SD-1010-03,2026-04-13,AREA 1,ACEH,134230631,133.05,1008873.5130497171,1.0047575136114246,465924367.0,450973689.0,335153092.5,182256932.40685412,132.42000000000002,2,381.32,15.0,0.9259834646434322,0.9090285564964264,181.0,58.0,88.0,1.0,4,2,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
SD-1010-03,2026-04-27,AREA 1,ACEH,194632942,181.01,1075260.655474247,1.0159397757231983,134230631.0,351021549.0,255967328.0,183962543.2842921,178.17,2,111.63000000000001,11.0,0.8390078287104225,0.9021107635461327,142.0,38.0,129.0,1.0,4,2,18,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557
SD-1010-03,2026-05-04,AREA 1,ACEH,160595954,139.6,1150400.7342119818,1.1526710302476237,194632942.0,72692765.0,216870176.25,173338690.49840465,121.10999999999999,1,165.62,14.0,0.9149770225414606,0.9080745323639662,106.33333333333333,102.0,305.0,3.0,5,2,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
SD-1010-03,2026-05-11,AREA 1,ACEH,121947460,99.37,1227205.8742874232,0.999999899366016,160595954.0,465924367.0,238845973.5,153391464.763747,99.37,1,126.26,7.0,0.9044411959569344,0.8961023779630625,301.0,14.0,143.0,1.0,5,2,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
SD-1010-03,2026-05-18,AREA 1,ACEH,453092419,408.31,1109677.4703123248,1.0717641527741253,121947460.0,134230631.0,152851746.75,32184167.503865886,380.97,2,90.94,8.0,0.9151654508236438,0.8933978745081154,279.3333333333333,219.0,443.0,2.0,5,2,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
SD-1010-03,2026-05-25,AREA 1,ACEH,206448016,189.06,1091970.8297910276,1.0988665446750046,453092419.0,194632942.0,232567193.75,149985518.49369597,172.05,1,364.63,9.0,0.8930224365550088,0.9069015264692619,83.0,59.0,22.0,1.0,5,2,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096
SD-1010-03,2026-06-08,AREA 1,ACEH,412714706,371.32000000000005,1111479.8418754754,1.0327927841127924,206448016.0,160595954.0,235520962.25,149103177.10740417,359.53,2,174.49,5.0,0.9229344693253746,0.9088908881652404,287.0,39.0,96.0,1.0,6,2,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
SD-1010-03,2026-06-15,AREA 1,ACEH,76871334,67.49000000000001,1139003.1502440136,0.9999998518299227,412714706.0,121947460.0,298550650.25,159779193.42636004,67.49000000000001,1,332.56,13.0,0.8956156173754277,0.9066844935198637,356.0,77.0,160.0,1.0,6,2,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
SD-1010-03,2026-06-22,AREA 1,ACEH,297520034,257.91,1153580.7935488815,1.092283538358312,76871334.0,453092419.0,287281618.75,177043535.24743792,236.12,2,59.29,6.0,0.8785003884278575,0.8975182279209171,0.0,0.0,0.0,0.0,6,2,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
SD-1010-03,2026-06-29,AREA 1,ACEH,377402696,346.06,1090570.0892744008,1.0071301473434957,297520034.0,206448016.0,248388522.5,142119846.1890191,343.61,2,232.76,11.0,0.9024853281189047,0.8998839508118911,0.0,0.0,0.0,0.0,6,2,27,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054
SD-1010-03,2026-07-06,AREA 1,ACEH,345820311,308.57,1120719.1230281908,1.0406029393112692,377402696.0,412714706.0,291127192.5,150746395.4984301,296.53,2,302.05,12.0,0.8728254963640556,0.8873567075715614,223.0,80.0,22.0,1.0,7,3,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
SD-1010-03,2026-07-13,AREA 1,ACEH,299035634,264.99,1128478.896242164,1.0654577192128294,345820311.0,76871334.0,274403593.75,135723402.57406566,248.71,2,273.77,16.0,0.8872216713477762,0.8852582210646485,0.0,0.0,0.0,0.0,7,3,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
SD-1010-03,2026-07-20,AREA 1,ACEH,148483492,117.2,1266923.8850747538,1.0041123197299247,299035634.0,297520034.0,329944668.75,38777251.64388404,116.72,1,233.62,15.0,0.8816181410008627,0.8860376592078998,389.5,146.0,340.0,2.0,7,3,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
SD-1010-03,2026-07-27,AREA 1,ACEH,203633634,169.31,1202726.4897096162,1.1745403278154471,148483492.0,377402696.0,292685533.25,101381876.66960618,144.15,2,105.29,2.0,0.8983787629369656,0.885011017912415,275.0,14.0,37.0,1.0,7,3,31,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566
SD-1010-03,2026-08-17,AREA 1,ACEH,589512029,525.1800000000001,1122495.1783675086,1.0749109444735574,203633634.0,345820311.0,249243267.75,89515689.72287469,488.58,2,151.37,12.0,0.8940404645891876,0.890314759968698,334.0,223.0,239.0,3.0,8,3,34,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
SD-1010-03,2026-08-24,AREA 1,ACEH,381597131,341.12,1118659.4741246637,1.0534897759885802,589512029.0,299035634.0,310166197.25,196340238.16149282,323.8,2,479.61,15.0,0.9132297324111783,0.8968167752345486,0.0,0.0,0.0,0.0,8,3,35,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
SD-1010-03,2026-09-07,AREA 1,ACEH,235156239,183.89,1278787.4610480473,1.1364562674460004,381597131.0,148483492.0,330806571.5,199100356.62562197,161.81,1,309.42,13.0,0.9070707989249884,0.90317993971558,0.0,0.0,0.0,0.0,9,3,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
SD-1010-03,2026-09-21,AREA 1,ACEH,159562680,160.01,997204.3624020773,1.19803824513041,235156239.0,203633634.0,352474758.25,176022816.27317077,133.56,2,170.4,8.0,0.9266408762498844,0.9102454680438097,306.5,168.0,424.0,3.0,9,3,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
SD-1010-03,2026-09-28,AREA 1,ACEH,237530314,226.3,1049625.7335560878,1.0095917461703436,159562680.0,589512029.0,341457019.75,189321528.0647607,224.15,2,144.49,10.0,0.9030060056867694,0.9124868533182051,377.0,10.0,117.0,1.0,9,3,40,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232
SD-1010-03,2026-10-05,AREA 1,ACEH,190610603,187.55,1016318.810113633,1.0383677866034888,237530314.0,381597131.0,253461591.0,92780410.28286831,180.62,2,206.14,10.0,0.9109146747275882,0.9119080888973076,112.0,74.0,22.0,1.0,10,4,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
SD-1010-03,2026-10-12,AREA 1,ACEH,239240773,210.91,1134326.3081728553,1.0858775119251654,190610603.0,235156239.0,205714959.0,37581822.77326357,194.23,2,161.3,10.0,0.8600372775240055,0.9001497085470619,350.3333333333333,157.0,267.0,3.0,10,4,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
SD-1010-03,2026-10-26,AREA 1,ACEH,156446205,136.47,1146377.9111615804,1.2047138767025178,239240773.0,159562680.0,206736092.5,38687640.53591226,113.28,1,193.71,15.0,0.9184485838296628,0.8981016354420064,202.5,95.0,270.0,2.0,10,4,44,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548
SD-1010-03,2026-11-02,AREA 1,ACEH,663160918,603.46,1098931.0095295296,1.102089248628657,156446205.0,237530314.0,205956973.75,39964627.79537666,547.5600000000001,2,132.65,2.0,0.9720084288115756,0.915352241223208,292.0,50.0,131.0,1.0,11,4,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952
SD-1010-03,2026-11-09,AREA 1,ACEH,136602818,123.97,1101902.1293940365,1.0476632259221477,663160918.0,190610603.0,312364624.75,236318804.78309566,118.33,1,533.79,15.0,0.8845490855309533,0.9087608439240493,217.0,148.0,319.0,3.0,11,4,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007
SD-1010-03,2026-11-16,AREA 1,ACEH,112567328,103.56,1086976.7973178064,1.119567446533249,136602818.0,239240773.0,298862678.5,246899907.63593918,92.5,1,113.71000000000001,8.0,0.9172379674729396,0.9230610164112828,184.0,47.0,21.0,1.0,11,4,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564
SD-1010-03,2026-11-23,AREA 1,ACEH,309733560,265.61,1166121.562963685,1.0903082348709727,112567328.0,156446205.0,267194317.25,264586683.1855116,243.61,2,94.39,7.0,0.9114522101726332,0.9213119229970255,336.0,227.0,324.0,3.0,11,4,48,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321
SD-1010-03,2026-11-30,AREA 1,ACEH,334174433,287.17,1163681.5174397912,1.0413009993001308,309733560.0,663160918.0,305516156.0,254092193.41504878,275.78,2,244.81,13.0,0.9216896607172298,0.9087322309734389,227.0,77.0,224.0,2.0,11,4,49,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147
SD-1010-03,2026-12-07,AREA 1,ACEH,90295261,77.79,1160756.516164479,1.1772092649501718,334174433.0,136602818.0,223269534.75,114807117.21523768,66.08,1,268.27,10.0,0.934185293234485,0.921141282899322,0.0,0.0,0.0,0.0,12,4,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052
SD-1010-03,2026-12-14,AREA 1,ACEH,43486330,43.51,999455.7574222576,0.9999997701678303,90295261.0,112567328.0,211692645.5,128032499.41337566,43.51,1,66.87,7.0,0.8596219488852103,0.9067372782523896,386.0,11.0,83.0,1.0,12,4,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054
SD-1010-03,2026-12-28,AREA 1,ACEH,44437594,46.31,959567.7910672012,0.9999997840639636,43486330.0,309733560.0,194422396.0,148830387.4119225,46.31,1,39.629999999999995,7.0,0.9108248883417861,0.9065804477946777,319.0,134.0,223.0,2.0,12,4,53,-2.4492935982947064e-16,1.0,0.12053668025532314,0.992708874098054
SD-1011-01,2026-01-05,AREA 1,SUMATERA UTARA,125001647,112.72,1108957.0254651327,1.1611041243197235,,,,0.0,97.08,2,,,,,0.0,0.0,0.0,0.0,1,1,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052
