year_month,province_desc,district_desc,brand,material_desc,soldto_desc,segment,total_revenue,total_quantity,avg_price_per_ton,n_transactions,year,month
2026-01,DKI JAKARTA,KOTA JAKARTA BARAT,Omnicore,Omnicore Semen Portland Tipe I,PT Distributor Dki Jakarta 03,FB,64341846,66.58,64341846.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA BARAT,Omnicore,Omnicore Semen Tecton Khusus,PT Distributor Dki Jakarta 02,FB,83786178,82.05,83786178.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA BARAT,Tecton,Tecton Semen PCC Premium,PT Distributor Dki Jakarta 01,MB,75918520,59.49,75918520.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA BARAT,Tecton,Tecton Semen Portland Komposit,PT Distributor Dki Jakarta 03,MB,252358327,205.34,126179163.5,2,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA SELATAN,Kinetiq,Kinetiq Semen PCC Premium,PT Distributor Dki Jakarta 01,MB,212475167,211.29000000000002,106237583.5,2,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA SELATAN,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Dki Jakarta 01,MB,150852168,140.07,150852168.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA SELATAN,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Dki Jakarta 02,MB,134121721,113.06,134121721.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA SELATAN,Omnicore,Omnicore Semen Portland Tipe I,PT Distributor Dki Jakarta 01,FB,55812861,43.34,55812861.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA SELATAN,Omnicore,Omnicore Semen Portland Tipe I,PT Distributor Dki Jakarta 03,FB,21310715,18.89,21310715.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA SELATAN,Tecton,Tecton Semen Portland Tipe I,PT Distributor Dki Jakarta 02,FB,161190659,136.48,161190659.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA SELATAN,Tecton,Tecton Semen Portland Tipe I,PT Distributor Dki Jakarta 03,MB,84435585,65.4,84435585.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA SELATAN,Tecton,Tecton Semen Tecton Khusus,PT Distributor Dki Jakarta 02,FB,95769238,79.51,95769238.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA TIMUR,Kinetiq,Kinetiq Semen PCC Premium,PT Distributor Dki Jakarta 01,FB,31475420,30.5,31475420.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA TIMUR,Kinetiq,Kinetiq Semen PCC Premium,PT Distributor Dki Jakarta 03,MB,76175229,68.1,76175229.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA TIMUR,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Dki Jakarta 01,FB,129896608,103.1,64948304.0,2,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA TIMUR,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Dki Jakarta 02,MB,139800088,132.44,139800088.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA TIMUR,Omnicore,Omnicore Semen PCC Premium,PT Distributor Dki Jakarta 01,MB,117926088,109.25,117926088.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA TIMUR,Omnicore,Omnicore Semen PCC Premium,PT Distributor Dki Jakarta 02,FB,74358354,58.66,74358354.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA TIMUR,Omnicore,Omnicore Semen PCC Premium,PT Distributor Dki Jakarta 03,MB,25314803,26.18,25314803.0,1,2026,1
2026-01,DKI JAKARTA,KOTA JAKARTA TIMUR,Omnicore,Omnicore Semen Tecton Khusus,PT Distributor Dki Jakarta 01,FB,138506602,110.34,138506602.0,1,2026,1
2026-01,GORONTALO,KABUPATEN GORONTALO,Atlas,Atlas Semen PCC Premium,PT Distributor Gorontalo 01,FB,67982072,63.08,67982072.0,1,2026,1
2026-01,GORONTALO,KABUPATEN GORONTALO,Atlas,Atlas Semen PCC Premium,PT Distributor Gorontalo 01,MB,180196439,155.59,90098219.5,2,2026,1
2026-01,GORONTALO,KABUPATEN GORONTALO,Atlas,Atlas Semen PCC Premium,PT Distributor Gorontalo 02,MB,23597387,21.43,23597387.0,1,2026,1
2026-01,GORONTALO,KABUPATEN GORONTALO,Atlas,Atlas Semen PCC Premium,PT Distributor Gorontalo 03,FB,39422447,35.71,39422447.0,1,2026,1
2026-01,GORONTALO,KABUPATEN GORONTALO,Atlas,Atlas Semen Portland Komposit,PT Distributor Gorontalo 02,MB,130841934,107.74,130841934.0,1,2026,1
2026-01,GORONTALO,KABUPATEN GORONTALO,Atlas,Atlas Semen Portland Komposit,PT Distributor Gorontalo 03,FB,375453016,324.31,93863254.0,4,2026,1
2026-01,GORONTALO,KABUPATEN GORONTALO,Atlas,Atlas Semen Portland Tipe I,PT Distributor Gorontalo 01,FB,191799313,170.85000000000002,95899656.5,2,2026,1
2026-01,GORONTALO,KABUPATEN GORONTALO,Atlas,Atlas Semen Portland Tipe I,PT Distributor Gorontalo 03,MB,304027034,264.35,152013517.0,2,2026,1
2026-01,GORONTALO,KABUPATEN GORONTALO,Atlas,Atlas Semen Tecton Khusus,PT Distributor Gorontalo 02,FB,27864741,23.56,27864741.0,1,2026,1
2026-01,GORONTALO,KABUPATEN GORONTALO,Atlas,Atlas Semen Tecton Khusus,PT Distributor Gorontalo 03,FB,41351976,38.23,41351976.0,1,2026,1
2026-01,GORONTALO,KABUPATEN GORONTALO,Atlas,Atlas Semen Tecton Khusus,PT Distributor Gorontalo 03,MB,13186615,13.44,13186615.0,1,2026,1
2026-01,GORONTALO,KOTA GORONTALO,Atlas,Atlas Semen PCC Premium,PT Distributor Gorontalo 01,FB,148819267,125.94,148819267.0,1,2026,1
2026-01,GORONTALO,KOTA GORONTALO,Atlas,Atlas Semen PCC Premium,PT Distributor Gorontalo 02,FB,123286200,109.21,61643100.0,2,2026,1
2026-01,GORONTALO,KOTA GORONTALO,Atlas,Atlas Semen PCC Premium,PT Distributor Gorontalo 02,MB,146066313,131.38,146066313.0,1,2026,1
2026-01,GORONTALO,KOTA GORONTALO,Atlas,Atlas Semen PCC Premium,PT Distributor Gorontalo 03,MB,59498984,60.17,59498984.0,1,2026,1
2026-01,GORONTALO,KOTA GORONTALO,Atlas,Atlas Semen Portland Komposit,PT Distributor Gorontalo 02,FB,62637907,53.44,31318953.5,2,2026,1
2026-01,GORONTALO,KOTA GORONTALO,Atlas,Atlas Semen Portland Komposit,PT Distributor Gorontalo 02,MB,174108141,148.34,174108141.0,1,2026,1
2026-01,GORONTALO,KOTA GORONTALO,Atlas,Atlas Semen Portland Tipe I,PT Distributor Gorontalo 01,FB,91166625,87.11,91166625.0,1,2026,1
2026-01,GORONTALO,KOTA GORONTALO,Atlas,Atlas Semen Portland Tipe I,PT Distributor Gorontalo 02,FB,153286784,122.28,153286784.0,1,2026,1
2026-01,GORONTALO,KOTA GORONTALO,Atlas,Atlas Semen Portland Tipe I,PT Distributor Gorontalo 03,MB,14215104,14.91,14215104.0,1,2026,1
2026-01,GORONTALO,KOTA GORONTALO,Atlas,Atlas Semen Tecton Khusus,PT Distributor Gorontalo 02,MB,129268378,113.8,129268378.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Fonda,Fonda Semen Portland Komposit,PT Distributor Jambi 02,FB,162590272,132.23,162590272.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Fonda,Fonda Semen Portland Komposit,PT Distributor Jambi 03,FB,99716659,97.4,99716659.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Fonda,Fonda Semen Portland Tipe I,PT Distributor Jambi 03,MB,191399595,162.01,95699797.5,2,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Fonda,Fonda Semen Tecton Khusus,PT Distributor Jambi 02,FB,38497144,29.65,38497144.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Fonda,Fonda Semen Tecton Khusus,PT Distributor Jambi 03,MB,38335874,39.04,38335874.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen PCC Premium,PT Distributor Jambi 01,FB,223469612,193.56,111734806.0,2,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen PCC Premium,PT Distributor Jambi 01,MB,55855823,47.15,55855823.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen PCC Premium,PT Distributor Jambi 03,FB,36602901,29.66,36602901.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen PCC Premium,PT Distributor Jambi 03,MB,164287181,149.3,164287181.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen Portland Komposit,PT Distributor Jambi 01,FB,178116740,174.5,89058370.0,2,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen Portland Komposit,PT Distributor Jambi 01,MB,128473491,111.07,64236745.5,2,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen Portland Komposit,PT Distributor Jambi 02,FB,61945779,59.14,61945779.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen Portland Komposit,PT Distributor Jambi 02,MB,297328767,240.64,148664383.5,2,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen Portland Komposit,PT Distributor Jambi 03,FB,232975282,189.34,116487641.0,2,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen Portland Komposit,PT Distributor Jambi 03,MB,49694899,41.27,49694899.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen Portland Tipe I,PT Distributor Jambi 01,MB,179830550,143.17000000000002,89915275.0,2,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen Portland Tipe I,PT Distributor Jambi 03,MB,255552445,200.56,127776222.5,2,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen Tecton Khusus,PT Distributor Jambi 01,FB,214282952,182.61,107141476.0,2,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,Monolith,Monolith Semen Tecton Khusus,PT Distributor Jambi 03,FB,73263545,73.75,73263545.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,TerraBlock,TerraBlock Semen PCC Premium,PT Distributor Jambi 03,FB,150395840,122.28,150395840.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,TerraBlock,TerraBlock Semen Portland Komposit,PT Distributor Jambi 01,FB,265446382,244.39,132723191.0,2,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,TerraBlock,TerraBlock Semen Portland Tipe I,PT Distributor Jambi 02,MB,84613028,73.26,84613028.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,TerraBlock,TerraBlock Semen Portland Tipe I,PT Distributor Jambi 03,MB,131307416,136.15,131307416.0,1,2026,1
2026-01,JAMBI,KABUPATEN MUARO JAMBI,TerraBlock,TerraBlock Semen Tecton Khusus,PT Distributor Jambi 02,FB,138399291,110.75,138399291.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Fonda,Fonda Semen PCC Premium,PT Distributor Jambi 01,MB,40273868,39.82,40273868.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Fonda,Fonda Semen PCC Premium,PT Distributor Jambi 02,MB,111182359,116.62,111182359.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Fonda,Fonda Semen Portland Komposit,PT Distributor Jambi 01,FB,119863938,117.85,119863938.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Fonda,Fonda Semen Portland Komposit,PT Distributor Jambi 02,FB,111963079,99.09,111963079.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Fonda,Fonda Semen Portland Komposit,PT Distributor Jambi 02,MB,197879864,184.59,98939932.0,2,2026,1
2026-01,JAMBI,KOTA JAMBI,Fonda,Fonda Semen Portland Komposit,PT Distributor Jambi 03,MB,145802244,146.76,145802244.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Fonda,Fonda Semen Portland Tipe I,PT Distributor Jambi 01,MB,89411563,91.86,89411563.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Fonda,Fonda Semen Portland Tipe I,PT Distributor Jambi 02,FB,102094815,88.25,51047407.5,2,2026,1
2026-01,JAMBI,KOTA JAMBI,Fonda,Fonda Semen Portland Tipe I,PT Distributor Jambi 02,MB,137306966,118.82,137306966.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Fonda,Fonda Semen Portland Tipe I,PT Distributor Jambi 03,FB,71230828,61.870000000000005,35615414.0,2,2026,1
2026-01,JAMBI,KOTA JAMBI,Fonda,Fonda Semen Portland Tipe I,PT Distributor Jambi 03,MB,99561201,85.03,99561201.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Fonda,Fonda Semen Tecton Khusus,PT Distributor Jambi 02,MB,15131586,13.45,15131586.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Fonda,Fonda Semen Tecton Khusus,PT Distributor Jambi 03,MB,122222121,125.17,122222121.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen PCC Premium,PT Distributor Jambi 01,FB,146984142,116.43,146984142.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen PCC Premium,PT Distributor Jambi 02,FB,154946160,143.62,154946160.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen PCC Premium,PT Distributor Jambi 02,MB,37463243,38.68,37463243.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen Portland Komposit,PT Distributor Jambi 01,FB,19854662,17.9,19854662.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen Portland Komposit,PT Distributor Jambi 01,MB,211942125,164.26,105971062.5,2,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen Portland Komposit,PT Distributor Jambi 02,MB,129256108,124.8,129256108.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen Portland Komposit,PT Distributor Jambi 03,FB,200508357,198.48000000000002,100254178.5,2,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen Portland Tipe I,PT Distributor Jambi 01,FB,41584951,35.87,41584951.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen Portland Tipe I,PT Distributor Jambi 01,MB,17472070,14.49,17472070.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen Portland Tipe I,PT Distributor Jambi 02,MB,336703083,328.78,112234361.0,3,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen Tecton Khusus,PT Distributor Jambi 01,FB,155576590,125.36999999999999,77788295.0,2,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen Tecton Khusus,PT Distributor Jambi 01,MB,167321195,163.78,83660597.5,2,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen Tecton Khusus,PT Distributor Jambi 03,FB,79287978,66.0,79287978.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,Monolith,Monolith Semen Tecton Khusus,PT Distributor Jambi 03,MB,132683723,103.42,132683723.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,TerraBlock,TerraBlock Semen PCC Premium,PT Distributor Jambi 01,MB,274546418,261.88,91515472.66666667,3,2026,1
2026-01,JAMBI,KOTA JAMBI,TerraBlock,TerraBlock Semen Portland Tipe I,PT Distributor Jambi 02,MB,104011625,99.19,104011625.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,TerraBlock,TerraBlock Semen Portland Tipe I,PT Distributor Jambi 03,FB,115200627,91.42,115200627.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,TerraBlock,TerraBlock Semen Tecton Khusus,PT Distributor Jambi 01,FB,86965113,67.84,86965113.0,1,2026,1
2026-01,JAMBI,KOTA JAMBI,TerraBlock,TerraBlock Semen Tecton Khusus,PT Distributor Jambi 02,FB,129872215,119.29,129872215.0,1,2026,1
2026-01,JAWA BARAT,KABUPATEN BOGOR,Kinetiq,Kinetiq Semen PCC Premium,PT Distributor Jawa Barat 02,MB,63832188,53.82,63832188.0,1,2026,1
2026-01,JAWA BARAT,KABUPATEN BOGOR,Kinetiq,Kinetiq Semen Portland Komposit,PT Distributor Jawa Barat 03,FB,136992754,115.21,136992754.0,1,2026,1
2026-01,JAWA BARAT,KABUPATEN BOGOR,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Jawa Barat 01,MB,258392025,209.57,129196012.5,2,2026,1
2026-01,JAWA BARAT,KABUPATEN BOGOR,Kinetiq,Kinetiq Semen Tecton Khusus,PT Distributor Jawa Barat 01,MB,114346230,104.55,114346230.0,1,2026,1
2026-01,JAWA BARAT,KABUPATEN BOGOR,Omnicore,Omnicore Semen Portland Komposit,PT Distributor Jawa Barat 02,FB,153128632,140.94,153128632.0,1,2026,1
2026-01,JAWA BARAT,KABUPATEN BOGOR,Omnicore,Omnicore Semen Tecton Khusus,PT Distributor Jawa Barat 01,FB,132627570,117.98,132627570.0,1,2026,1
2026-01,JAWA BARAT,KABUPATEN BOGOR,Omnicore,Omnicore Semen Tecton Khusus,PT Distributor Jawa Barat 03,FB,90405329,86.88,90405329.0,1,2026,1
2026-01,JAWA BARAT,KABUPATEN BOGOR,Tecton,Tecton Semen PCC Premium,PT Distributor Jawa Barat 01,FB,62798388,49.2,62798388.0,1,2026,1
2026-01,JAWA BARAT,KABUPATEN BOGOR,Tecton,Tecton Semen PCC Premium,PT Distributor Jawa Barat 02,MB,138489865,118.69,138489865.0,1,2026,1
2026-01,JAWA BARAT,KOTA BANDUNG,Kinetiq,Kinetiq Semen PCC Premium,PT Distributor Jawa Barat 01,FB,130867160,135.03,130867160.0,1,2026,1
2026-01,JAWA BARAT,KOTA BANDUNG,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Jawa Barat 03,FB,131284506,101.4,131284506.0,1,2026,1
2026-01,JAWA BARAT,KOTA BANDUNG,Kinetiq,Kinetiq Semen Tecton Khusus,PT Distributor Jawa Barat 02,MB,141952158,131.13,141952158.0,1,2026,1
2026-01,JAWA BARAT,KOTA BANDUNG,Omnicore,Omnicore Semen PCC Premium,PT Distributor Jawa Barat 03,MB,84401949,73.82,84401949.0,1,2026,1
2026-01,JAWA BARAT,KOTA BANDUNG,Omnicore,Omnicore Semen Tecton Khusus,PT Distributor Jawa Barat 01,FB,20479959,17.37,20479959.0,1,2026,1
2026-01,JAWA BARAT,KOTA BANDUNG,Tecton,Tecton Semen PCC Premium,PT Distributor Jawa Barat 03,MB,124103172,103.42,124103172.0,1,2026,1
2026-01,JAWA BARAT,KOTA BANDUNG,Tecton,Tecton Semen Portland Komposit,PT Distributor Jawa Barat 03,MB,105855893,86.44,105855893.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Kinetiq,Kinetiq Semen PCC Premium,PT Distributor Jawa Barat 01,FB,125387552,103.29,125387552.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Kinetiq,Kinetiq Semen PCC Premium,PT Distributor Jawa Barat 01,MB,127433706,100.34,127433706.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Kinetiq,Kinetiq Semen Portland Komposit,PT Distributor Jawa Barat 03,MB,20439783,18.58,20439783.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Jawa Barat 01,MB,154615694,140.12,154615694.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Jawa Barat 03,FB,182994113,187.89000000000001,91497056.5,2,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Kinetiq,Kinetiq Semen Tecton Khusus,PT Distributor Jawa Barat 02,FB,54397280,42.75,54397280.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Omnicore,Omnicore Semen PCC Premium,PT Distributor Jawa Barat 01,FB,130864509,122.36,130864509.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Omnicore,Omnicore Semen Portland Tipe I,PT Distributor Jawa Barat 01,MB,155805152,142.38,155805152.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Omnicore,Omnicore Semen Portland Tipe I,PT Distributor Jawa Barat 03,MB,63366241,61.82,63366241.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Omnicore,Omnicore Semen Tecton Khusus,PT Distributor Jawa Barat 02,MB,156146847,120.55,156146847.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Tecton,Tecton Semen PCC Premium,PT Distributor Jawa Barat 02,MB,119209299,101.56,119209299.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Tecton,Tecton Semen Portland Komposit,PT Distributor Jawa Barat 03,FB,28639801,26.91,28639801.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Tecton,Tecton Semen Portland Tipe I,PT Distributor Jawa Barat 02,FB,96302589,75.72,96302589.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Tecton,Tecton Semen Tecton Khusus,PT Distributor Jawa Barat 01,MB,76604642,70.29,76604642.0,1,2026,1
2026-01,JAWA BARAT,KOTA BOGOR,Tecton,Tecton Semen Tecton Khusus,PT Distributor Jawa Barat 02,MB,71762752,56.89,71762752.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Kinetiq,Kinetiq Semen PCC Premium,PT Distributor Jawa Tengah 01,FB,159391493,147.29,159391493.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Kinetiq,Kinetiq Semen PCC Premium,PT Distributor Jawa Tengah 01,MB,122237030,122.53,122237030.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Kinetiq,Kinetiq Semen PCC Premium,PT Distributor Jawa Tengah 02,FB,125700734,129.81,125700734.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Kinetiq,Kinetiq Semen PCC Premium,PT Distributor Jawa Tengah 03,FB,20133565,19.32,20133565.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Kinetiq,Kinetiq Semen Portland Komposit,PT Distributor Jawa Tengah 02,FB,117640772,108.34,117640772.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Kinetiq,Kinetiq Semen Portland Komposit,PT Distributor Jawa Tengah 03,FB,82352737,72.61,82352737.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Kinetiq,Kinetiq Semen Portland Komposit,PT Distributor Jawa Tengah 03,MB,145513657,149.4,145513657.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Omnicore,Omnicore Semen PCC Premium,PT Distributor Jawa Tengah 01,MB,146550980,121.97,146550980.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Omnicore,Omnicore Semen PCC Premium,PT Distributor Jawa Tengah 03,FB,99184131,77.17,99184131.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Omnicore,Omnicore Semen Portland Komposit,PT Distributor Jawa Tengah 01,MB,214268601,169.73000000000002,107134300.5,2,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Omnicore,Omnicore Semen Portland Komposit,PT Distributor Jawa Tengah 03,MB,92362842,81.37,92362842.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Omnicore,Omnicore Semen Portland Tipe I,PT Distributor Jawa Tengah 01,MB,37009550,37.86,37009550.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Omnicore,Omnicore Semen Portland Tipe I,PT Distributor Jawa Tengah 03,MB,187262653,171.83,93631326.5,2,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Omnicore,Omnicore Semen Tecton Khusus,PT Distributor Jawa Tengah 01,FB,127977283,113.39,127977283.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Omnicore,Omnicore Semen Tecton Khusus,PT Distributor Jawa Tengah 02,MB,147532472,121.17,147532472.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Omnicore,Omnicore Semen Tecton Khusus,PT Distributor Jawa Tengah 03,MB,181855914,140.11,181855914.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Primebase,Primebase Semen Portland Komposit,PT Distributor Jawa Tengah 01,FB,234676735,196.97,117338367.5,2,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Primebase,Primebase Semen Portland Tipe I,PT Distributor Jawa Tengah 02,FB,105790574,93.1,52895287.0,2,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Primebase,Primebase Semen Tecton Khusus,PT Distributor Jawa Tengah 01,MB,158170377,136.48000000000002,79085188.5,2,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Primebase,Primebase Semen Tecton Khusus,PT Distributor Jawa Tengah 02,FB,44746622,44.28,44746622.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Tecton,Tecton Semen PCC Premium,PT Distributor Jawa Tengah 01,MB,28203467,25.46,28203467.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Tecton,Tecton Semen Tecton Khusus,PT Distributor Jawa Tengah 01,MB,118973091,106.22,118973091.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Tecton,Tecton Semen Tecton Khusus,PT Distributor Jawa Tengah 02,FB,115941783,117.95,115941783.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Vanguard,Vanguard Semen PCC Premium,PT Distributor Jawa Tengah 02,MB,49694571,46.59,49694571.0,1,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Jawa Tengah 03,FB,291475098,242.95,145737549.0,2,2026,1
2026-01,JAWA TENGAH,KABUPATEN BANYUMAS,Vanguard,Vanguard Semen Portland Tipe I,PT Distributor Jawa Tengah 03,FB,180880906,164.69,90440453.0,2,2026,1
2026-01,JAWA TENGAH,KOTA SEMARANG,Kinetiq,Kinetiq Semen PCC Premium,PT Distributor Jawa Tengah 01,FB,245357788,209.54,122678894.0,2,2026,1
2026-01,JAWA TENGAH,KOTA SEMARANG,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Jawa Tengah 01,FB,39177711,40.01,39177711.0,1,2026,1
2026-01,JAWA TENGAH,KOTA SEMARANG,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Jawa Tengah 02,MB,162799959,146.14,162799959.0,1,2026,1
2026-01,JAWA TENGAH,KOTA SEMARANG,Kinetiq,Kinetiq Semen Tecton Khusus,PT Distributor Jawa Tengah 03,FB,156282895,146.16,156282895.0,1,2026,1
2026-01,JAWA TENGAH,KOTA SEMARANG,Omnicore,Omnicore Semen PCC Premium,PT Distributor Jawa Tengah 02,FB,150027850,118.02,150027850.0,1,2026,1
