kode_toko,nama_toko,kode_gudang,nama_gudang,kode_distributor,provinsi,year_month,total_volume,n_transactions,avg_daily_vol,year,month
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-07,15.409999999999998,2,7.704999999999999,2026,7
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-08,72.96,4,18.24,2026,8
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-09,58.29,2,29.145,2026,9
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-10,14.83,2,7.415,2026,10
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-11,20.77,4,5.1925,2026,11
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-12,166.95999999999998,7,23.851428571428567,2026,12
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-01,43.02,2,21.51,2026,1
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-02,32.65,2,16.325,2026,2
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-03,47.129999999999995,3,15.709999999999999,2026,3
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-04,51.39,5,10.278,2026,4
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-05,151.11,4,37.7775,2026,5
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-06,62.14,5,12.428,2026,6
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-07,16.97,2,8.485,2026,7
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-08,13.35,3,4.45,2026,8
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-09,192.13,6,32.02166666666667,2026,9
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-10,78.99000000000001,6,13.165000000000001,2026,10
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-11,87.15,6,14.525,2026,11
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-12,7.22,2,3.61,2026,12
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-01,75.18,3,25.060000000000002,2026,1
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-02,7.41,1,7.41,2026,2
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-03,7.130000000000001,3,2.376666666666667,2026,3
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-04,23.509999999999998,3,7.836666666666666,2026,4
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-05,125.70000000000002,3,41.900000000000006,2026,5
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-06,49.709999999999994,4,12.427499999999998,2026,6
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-07,33.05,3,11.016666666666666,2026,7
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-08,47.03,3,15.676666666666668,2026,8
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-09,3.01,1,3.01,2026,9
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-10,136.31,3,45.43666666666667,2026,10
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-11,85.11999999999999,9,9.457777777777777,2026,11
TK-WH-1010-01-6,TB Makmur 6,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-12,6.6,1,6.6,2026,12
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-01,37.14,4,9.285,2026,1
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-02,26.9,1,26.9,2026,2
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-03,109.58,5,21.916,2026,3
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-04,34.01,4,8.5025,2026,4
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-05,50.92,4,12.73,2026,5
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-06,82.03,4,20.5075,2026,6
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-07,100.71000000000001,4,25.177500000000002,2026,7
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-08,29.28,2,14.64,2026,8
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-09,4.41,1,4.41,2026,9
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-10,41.22,3,13.74,2026,10
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-11,32.22,5,6.444,2026,11
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-12,14.19,2,7.095,2026,12
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-01,22.59,3,7.53,2026,1
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-02,30.75,2,15.375,2026,2
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-03,18.04,1,18.04,2026,3
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-04,84.38,4,21.095,2026,4
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-05,63.28,5,12.656,2026,5
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-06,60.81,4,15.2025,2026,6
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-07,52.58,2,26.29,2026,7
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-08,19.18,4,4.795,2026,8
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-09,56.91,5,11.382,2026,9
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-10,23.28,4,5.82,2026,10
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-11,55.32,5,11.064,2026,11
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-12,90.89,4,22.7225,2026,12
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-01,51.339999999999996,3,17.113333333333333,2026,1
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-02,31.990000000000002,2,15.995000000000001,2026,2
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-03,51.94,3,17.313333333333333,2026,3
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-04,17.330000000000002,3,5.776666666666667,2026,4
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-05,49.120000000000005,3,16.373333333333335,2026,5
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-06,41.11,3,13.703333333333333,2026,6
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-07,54.26,3,18.086666666666666,2026,7
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-08,47.69,3,15.896666666666667,2026,8
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-09,38.599999999999994,2,19.299999999999997,2026,9
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-10,14.42,2,7.21,2026,10
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-11,87.19,8,10.89875,2026,11
TK-WH-1010-01-7,TB Abadi 7,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-12,0.21,1,0.21,2026,12
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-01,97.07000000000001,6,16.178333333333335,2026,1
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-03,27.16,3,9.053333333333333,2026,3
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-04,64.09,4,16.0225,2026,4
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-05,90.62,4,22.655,2026,5
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-06,46.519999999999996,4,11.629999999999999,2026,6
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-07,65.58,4,16.395,2026,7
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-08,34.08,3,11.36,2026,8
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-09,26.46,1,26.46,2026,9
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-10,10.35,2,5.175,2026,10
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-11,29.139999999999997,5,5.827999999999999,2026,11
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-01,ACEH,2026-12,135.77,4,33.9425,2026,12
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-01,43.41,3,14.469999999999999,2026,1
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-03,130.13,5,26.026,2026,3
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-04,74.64,3,24.88,2026,4
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-05,233.36,4,58.34,2026,5
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-06,10.82,3,3.606666666666667,2026,6
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-07,228.55,6,38.09166666666667,2026,7
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-08,139.67000000000002,4,34.917500000000004,2026,8
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-09,62.79,5,12.558,2026,9
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-10,51.25,5,10.25,2026,10
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-11,101.35,6,16.891666666666666,2026,11
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-02,ACEH,2026-12,3.47,1,3.47,2026,12
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-01,64.27,5,12.854,2026,1
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-02,41.83,3,13.943333333333333,2026,2
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-03,114.36,2,57.18,2026,3
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-04,41.2,2,20.6,2026,4
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-05,33.88,3,11.293333333333335,2026,5
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-06,14.42,2,7.21,2026,6
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-07,57.92,3,19.30666666666667,2026,7
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-08,41.85,3,13.950000000000001,2026,8
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-09,63.06,2,31.53,2026,9
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-10,59.06,3,19.686666666666667,2026,10
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-11,57.290000000000006,5,11.458000000000002,2026,11
TK-WH-1010-01-8,TB Abadi 8,WH-1010-01,Gudang Aceh 01,SD-1010-03,ACEH,2026-12,4.41,1,4.41,2026,12
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-01,47.4,4,11.85,2026,1
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-02,2.99,1,2.99,2026,2
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-03,8.99,2,4.495,2026,3
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-04,89.31,3,29.77,2026,4
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-05,26.23,4,6.5575,2026,5
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-06,108.61000000000001,2,54.30500000000001,2026,6
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-07,64.54,4,16.135,2026,7
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-08,140.0,4,35.0,2026,8
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-09,115.53,2,57.765,2026,9
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-10,22.0,1,22.0,2026,10
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-11,22.93,3,7.6433333333333335,2026,11
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-12,0.78,1,0.78,2026,12
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-02,21.1,2,10.55,2026,2
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-03,76.02000000000001,5,15.204000000000002,2026,3
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-04,24.01,3,8.003333333333334,2026,4
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-06,48.349999999999994,3,16.116666666666664,2026,6
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-07,77.9,3,25.96666666666667,2026,7
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-08,8.14,2,4.07,2026,8
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-09,84.53,6,14.088333333333333,2026,9
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-10,58.190000000000005,4,14.547500000000001,2026,10
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-11,50.03,4,12.5075,2026,11
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-12,65.44,3,21.813333333333333,2026,12
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-01,104.00999999999999,3,34.669999999999995,2026,1
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-02,69.98,2,34.99,2026,2
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-03,21.08,2,10.54,2026,3
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-04,68.01,4,17.0025,2026,4
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-05,27.56,1,27.56,2026,5
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-06,31.56,3,10.52,2026,6
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-07,106.98,5,21.396,2026,7
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-08,85.55000000000001,4,21.387500000000003,2026,8
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-09,1.45,1,1.45,2026,9
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-10,35.18,3,11.726666666666667,2026,10
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-11,19.04,2,9.52,2026,11
TK-WH-1010-02-1,TB Jaya 1,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-12,5.45,2,2.725,2026,12
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-01,45.38,4,11.345,2026,1
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-02,9.29,1,9.29,2026,2
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-03,25.7,3,8.566666666666666,2026,3
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-04,205.32,2,102.66,2026,4
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-05,89.11,4,22.2775,2026,5
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-06,49.05,3,16.349999999999998,2026,6
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-07,12.74,2,6.37,2026,7
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-08,78.72,3,26.24,2026,8
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-09,127.24,4,31.81,2026,9
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-10,80.68,3,26.893333333333334,2026,10
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-11,10.969999999999999,3,3.6566666666666663,2026,11
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-12,0.29,1,0.29,2026,12
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-01,63.73,4,15.9325,2026,1
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-02,5.38,2,2.69,2026,2
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-03,71.57,6,11.928333333333333,2026,3
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-04,23.47,3,7.823333333333333,2026,4
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-06,48.779999999999994,3,16.259999999999998,2026,6
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-07,53.7,4,13.425,2026,7
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-08,56.209999999999994,4,14.052499999999998,2026,8
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-09,188.64,4,47.16,2026,9
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-10,48.02,4,12.005,2026,10
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-11,64.63,4,16.1575,2026,11
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-12,39.720000000000006,2,19.860000000000003,2026,12
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-01,54.93,2,27.465,2026,1
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-02,49.19,2,24.595,2026,2
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-03,208.18,5,41.636,2026,3
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-04,70.95,3,23.650000000000002,2026,4
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-05,3.96,1,3.96,2026,5
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-06,7.77,1,7.77,2026,6
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-07,24.990000000000002,5,4.998,2026,7
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-08,11.52,1,11.52,2026,8
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-09,81.44,3,27.146666666666665,2026,9
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-10,24.860000000000003,3,8.286666666666667,2026,10
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-11,42.419999999999995,4,10.604999999999999,2026,11
TK-WH-1010-02-2,TB Maju 2,WH-1010-02,Gudang Aceh 02,SD-1010-03,ACEH,2026-12,6.2,1,6.2,2026,12
TK-WH-1010-02-3,TB Abadi 3,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-01,127.22000000000001,5,25.444000000000003,2026,1
TK-WH-1010-02-3,TB Abadi 3,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-02,36.269999999999996,2,18.134999999999998,2026,2
TK-WH-1010-02-3,TB Abadi 3,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-03,16.62,2,8.31,2026,3
TK-WH-1010-02-3,TB Abadi 3,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-04,45.78,3,15.26,2026,4
TK-WH-1010-02-3,TB Abadi 3,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-05,111.75999999999999,6,18.626666666666665,2026,5
TK-WH-1010-02-3,TB Abadi 3,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-06,16.02,1,16.02,2026,6
TK-WH-1010-02-3,TB Abadi 3,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-07,13.45,2,6.725,2026,7
TK-WH-1010-02-3,TB Abadi 3,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-08,17.78,3,5.926666666666667,2026,8
TK-WH-1010-02-3,TB Abadi 3,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-09,197.26999999999998,3,65.75666666666666,2026,9
TK-WH-1010-02-3,TB Abadi 3,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-10,22.63,1,22.63,2026,10
TK-WH-1010-02-3,TB Abadi 3,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-11,28.56,3,9.52,2026,11
TK-WH-1010-02-3,TB Abadi 3,WH-1010-02,Gudang Aceh 02,SD-1010-01,ACEH,2026-12,0.58,1,0.58,2026,12
TK-WH-1010-02-3,TB Abadi 3,WH-1010-02,Gudang Aceh 02,SD-1010-02,ACEH,2026-01,12.97,2,6.485,2026,1
